query_id,doc_id,label,bm25_score,tfidf_score,pagerank,ctr,title_match,url_depth,doc_length_norm,freshness,exact_match,domain_authority
219,6,1,0.6872,0.2983,0.3787,0.1951,0.8386,3,0.0211,0.8386,0,0.5639
219,7,1,0.2646,4.7809,0.2162,0.2976,0.9585,1,0.042,0.2192,0,0.6798
219,8,0,1.4052,0.3163,0.1094,0.0532,0.8196,2,0.0103,0.102,1,0.0603
219,9,0,1.6318,0.1966,0.0877,0.0871,0.3173,5,0.0235,0.3986,1,0.1884
219,10,1,0.8732,1.1424,0.6101,0.0735,0.9304,1,0.0087,0.7615,1,0.7165
219,11,1,7.294,3.0278,0.4987,0.0533,0.447,4,0.0648,0.7979,1,0.157
219,12,1,2.9141,2.2171,0.2515,0.1152,0.7862,5,0.0249,0.3669,0,0.2429
219,13,1,1.3539,1.2501,0.2048,0.0967,0.5274,1,0.0728,0.042,0,0.1196
219,14,0,0.7625,0.136,0.1034,0.1038,0.9261,6,0.0713,0.7127,0,0.5352
219,15,0,0.2576,0.3375,0.1851,0.0175,0.8028,2,0.032,0.2201,1,0.2356
219,16,1,2.2662,1.2729,0.4133,0.1128,0.6226,5,0.0878,0.8386,1,0.5771
219,17,2,3.4789,1.3908,0.381,0.0172,0.1373,4,0.1549,0.2956,1,0.4233
219,18,0,0.0237,0.7609,0.2553,0.0984,0.5428,1,0.0478,0.2359,1,0.3432
219,19,1,0.8281,1.0252,0.0745,0.2085,0.0137,1,0.012,0.2523,0,0.1902
220,0,1,1.4321,5.3232,0.2011,0.0385,0.1496,6,0.0166,0.7992,0,0.0455
220,1,1,1.1106,1.2172,0.4409,0.0394,0.6665,7,0.0631,0.809,0,0.5806
220,2,0,0.513,0.0478,0.138,0.0233,0.2789,5,0.0179,0.2524,0,0.3378
220,3,0,3.3323,0.6911,0.0343,0.0405,0.1358,5,0.0244,0.6196,0,0.2017
220,4,4,7.6809,1.1006,0.3811,0.1334,0.2345,7,0.0071,0.6442,0,0.4108
220,5,1,0.7795,0.4518,0.4594,0.1141,0.0409,3,0.0227,0.3433,0,0.4526
220,6,2,1.4669,1.7329,0.321,0.0277,0.5268,2,0.0221,0.1696,0,0.6003
220,7,0,0.487,0.4547,0.1285,0.0661,0.2533,3,0.0478,0.1257,0,0.0978
220,8,1,1.1246,0.7846,0.1049,0.1154,0.727,1,0.0302,0.5475,0,0.3937
220,9,0,1.4354,0.365,0.0887,0.0414,0.5039,5,0.0294,0.0048,1,0.3481
220,10,2,1.3341,4.1838,0.2045,0.0516,0.0677,1,0.0314,0.1518,0,0.424
220,11,2,1.9184,0.9249,0.3069,0.0557,0.0854,3,0.0576,0.9995,0,0.0589
220,12,1,0.2571,1.0794,0.0646,0.0658,0.8399,4,0.1182,0.5581,0,0.5989
220,13,1,0.3141,0.9665,0.6357,0.0504,0.1378,4,0.066,0.2907,1,0.5404
220,14,1,0.2976,1.9037,0.2537,0.0963,0.2216,7,0.1782,0.5071,0,0.4238
220,15,2,3.9148,0.7679,0.3017,0.1291,0.0158,2,0.0131,0.0736,0,0.5276
220,16,1,3.9303,3.4057,0.047,0.0561,0.478,3,0.0141,0.3509,0,0.5254
220,17,1,4.1047,2.851,0.2539,0.0309,0.2349,4,0.1086,0.3839,1,0.5742
220,18,1,3.8898,1.8789,0.136,0.0558,0.495,2,0.0178,0.6606,1,0.3451
220,19,2,3.2767,0.499,0.1346,0.0028,0.4033,3,0.0467,0.7316,0,0.2065
221,0,1,7.0215,0.0077,0.2378,0.0691,0.8732,6,0.0243,0.9966,0,0.8925
221,1,1,6.3532,0.7076,0.2448,0.0324,0.939,1,0.6225,0.8492,1,0.3573
221,2,1,5.6963,0.3475,0.2016,0.2515,0.0742,2,0.0876,0.2069,0,0.1295
221,3,0,1.8959,2.1971,0.0663,0.1811,0.9813,5,0.0771,0.162,0,0.2645
221,4,1,2.9616,0.5424,0.3263,0.1101,0.6022,6,0.054,0.6647,0,0.5833
221,5,0,2.5819,0.9099,0.1916,0.0419,0.9488,5,0.0141,0.774,0,0.0909
221,6,1,0.3025,3.9534,0.1411,0.1438,0.7648,4,0.0082,0.9234,0,0.4012
221,7,1,2.4419,1.5457,0.0757,0.0802,0.0813,6,0.0651,0.0205,0,0.3502
221,8,1,7.3687,0.0318,0.2223,0.0467,0.81,2,0.0702,0.1278,0,0.5513
221,9,1,0.632,0.6116,0.1339,0.0268,0.8307,3,0.0181,0.385,0,0.2187
221,10,0,0.193,1.225,0.1212,0.1852,0.129,2,0.0168,0.7612,0,0.4781
221,11,0,0.445,3.0324,0.3436,0.0109,0.803,3,0.0548,0.3639,0,0.2047
221,12,0,0.7854,0.7713,0.407,0.0222,0.0069,2,0.0447,0.049,0,0.2251
221,13,0,1.1634,0.481,0.2741,0.1183,0.4775,7,0.006,0.9733,0,0.4747
221,14,0,3.0389,2.35,0.139,0.0368,0.8867,4,0.0255,0.1526,0,0.6905
221,15,1,0.2423,5.5654,0.2245,0.0037,0.8228,4,0.0409,0.6465,1,0.2941
221,16,0,0.0637,1.2071,0.3282,0.0834,0.5283,5,0.0219,0.4475,0,0.5793
221,17,0,2.6045,0.136,0.0987,0.0098,0.8689,2,0.0084,0.299,0,0.3953
221,18,1,3.9612,1.9432,0.7554,0.0493,0.1734,4,0.0101,0.3346,0,0.3977
221,19,1,3.3656,0.4616,0.3162,0.0136,0.9714,4,0.0514,0.1668,0,0.0849
222,0,1,0.1333,2.1549,0.3784,0.2511,0.7272,3,0.0191,0.5815,1,0.1738
222,1,0,0.507,0.532,0.654,0.0878,0.7345,4,0.0652,0.1463,0,0.4409
222,2,1,1.1078,3.6954,0.0554,0.0008,0.0292,1,0.0337,0.9565,0,0.4077
222,3,0,2.4164,1.6453,0.3417,0.0435,0.4224,7,0.0418,0.6424,0,0.346
222,4,0,0.1785,0.1233,0.2834,0.1444,0.0399,6,0.008,0.2316,0,0.0683
222,5,0,0.9874,0.0158,0.2688,0.2036,0.8711,2,0.0545,0.0595,1,0.5019
222,6,1,2.3258,4.2505,0.4205,0.0078,0.2849,3,0.0616,0.8607,0,0.1916
222,7,0,0.1086,0.2445,0.3226,0.1609,0.8205,2,0.0315,0.6721,1,0.4615
222,8,1,4.6269,0.1086,0.0578,0.0459,0.9142,5,0.0373,0.1354,0,0.6237
222,9,1,1.2801,1.0477,0.2161,0.0434,0.8478,5,0.0132,0.6789,0,0.4722
222,10,1,1.2424,0.1042,0.1958,0.1041,0.2498,6,0.1034,0.7617,1,0.1272
222,11,0,0.4576,3.2826,0.4149,0.041,0.4365,1,0.1324,0.4466,0,0.4146
222,12,0,1.1386,0.3129,0.1909,0.1339,0.1885,2,0.0616,0.4213,0,0.292
222,13,1,3.9487,2.956,0.1904,0.0578,0.6978,7,0.0228,0.7968,0,0.169
222,14,1,7.4234,0.2869,0.4796,0.0073,0.02,3,0.0414,0.4609,1,0.267
222,15,0,1.4225,0.4214,0.5598,0.0154,0.2148,7,0.0341,0.1391,0,0.3545
222,16,0,0.6475,1.6695,0.4506,0.1674,0.2879,5,0.0296,0.0173,0,0.8228
222,17,1,0.2791,0.2499,0.0665,0.0987,0.5344,1,0.1416,0.7007,0,0.2245
222,18,1,2.0074,0.9155,0.5055,0.0331,0.6067,1,0.0501,0.0783,0,0.4374
222,19,0,3.0242,1.1383,0.191,0.0912,0.8131,1,0.0069,0.7952,0,0.1325
223,0,0,0.9718,0.758,0.2629,0.0148,0.6017,1,0.0269,0.0438,0,0.6431
223,1,1,1.3872,2.2775,0.4248,0.0148,0.4973,2,0.0415,0.8337,0,0.1445
223,2,0,0.7042,0.6138,0.2617,0.0407,0.6772,3,0.037,0.7416,0,0.2956
223,3,0,0.1754,1.9289,0.3057,0.1254,0.004,5,0.082,0.0723,0,0.1776
223,4,2,3.0469,0.1638,0.2113,0.0054,0.8624,5,0.1657,0.9893,1,0.4641
223,5,1,2.9741,0.5408,0.453,0.0297,0.227,1,0.0643,0.358,0,0.4381
223,6,1,3.186,1.4764,0.1397,0.0023,0.3178,5,0.0683,0.2789,1,0.2648
223,7,1,1.6696,3.9115,0.1106,0.0528,0.8557,5,0.0395,0.9515,1,0.375
223,8,0,0.4541,0.7219,0.1255,0.023,0.84,6,0.07,0.308,0,0.7776
223,9,0,0.273,1.444,0.35,0.0049,0.7615,5,0.0964,0.6251,0,0.7016
223,10,0,2.2644,0.7125,0.3434,0.0156,0.2123,3,0.0047,0.7799,0,0.1013
223,11,0,0.7958,0.4656,0.0762,0.1555,0.702,3,0.0411,0.2823,1,0.4958
223,12,0,0.0359,1.1966,0.4001,0.2853,0.3825,3,0.0464,0.2607,0,0.1699
223,13,3,9.7493,1.0915,0.2683,0.179,0.0361,6,0.1074,0.9733,0,0.2772
223,14,0,0.8673,2.7232,0.3681,0.0246,0.063,7,0.099,0.9145,1,0.5257
223,15,1,3.9309,0.2718,0.125,0.0433,0.659,3,0.0306,0.9449,1,0.4438
223,16,1,2.0993,1.055,0.0945,0.0041,0.9148,3,0.0464,0.0966,0,0.1573
223,17,1,2.69,1.7216,0.0853,0.2326,0.4804,4,0.0163,0.7666,0,0.1828
223,18,1,0.1489,0.1672,0.3153,0.0702,0.2651,2,0.0085,0.2337,1,0.73
223,19,0,1.4285,0.0863,0.3779,0.0224,0.1527,2,0.0694,0.438,0,0.4696
224,0,1,1.5813,0.1592,0.5531,0.0549,0.4987,7,0.0221,0.0907,1,0.4106
224,1,2,3.7383,0.032,0.5635,0.0135,0.5032,1,0.0735,0.6444,0,0.1827
224,2,1,1.2701,2.3981,0.1683,0.1448,0.4756,1,0.1541,0.3471,0,0.5612
224,3,2,2.0198,0.4702,0.2338,0.336,0.6125,2,0.0069,0.7237,1,0.2964
224,4,1,0.4502,1.5277,0.3201,0.3207,0.5189,6,0.0276,0.522,1,0.544
224,5,2,1.5342,0.9473,0.5069,0.149,0.4011,5,0.0059,0.1994,0,0.6848
224,6,2,1.9678,2.3654,0.1053,0.1978,0.3898,7,0.2979,0.2888,0,0.2555
224,7,2,3.2306,1.237,0.5298,0.102,0.0581,2,0.0724,0.975,1,0.2804
224,8,2,1.5306,1.1156,0.1952,0.0619,0.4704,4,0.0333,0.5265,0,0.4841
224,9,1,0.0064,0.4041,0.4058,0.0928,0.6309,1,0.2234,0.4452,1,0.556
224,10,1,0.5224,2.5673,0.1292,0.0562,0.9068,4,0.0629,0.0657,1,0.666
224,11,2,2.8767,1.2521,0.3034,0.0242,0.6717,7,0.0663,0.1824,0,0.1452
224,12,0,0.21,1.3885,0.1044,0.0191,0.9809,4,0.1301,0.0147,0,0.4182
224,13,2,1.4953,2.7204,0.6058,0.0146,0.0888,4,0.1025,0.1068,0,0.4659
224,14,1,1.5398,1.2455,0.5484,0.0119,0.7455,1,0.0054,0.047,0,0.5814
224,15,2,3.0878,1.3258,0.2507,0.1458,0.6739,5,0.0474,0.6658,0,0.5106
224,16,1,0.6076,0.3814,0.2591,0.146,0.7828,1,0.0209,0.8213,0,0.2285
224,17,2,0.0307,0.5694,0.1557,0.2624,0.9824,5,0.0578,0.3119,0,0.3279
224,18,0,0.9039,0.1908,0.6138,0.0318,0.4202,2,0.017,0.4375,1,0.3831
224,19,1,1.141,1.9957,0.4905,0.0075,0.1768,4,0.2443,0.8434,0,0.5767
225,0,2,2.1587,7.8072,0.4901,0.0265,0.7897,1,0.0166,0.4796,1,0.5506
225,1,1,0.1636,1.6123,0.3777,0.1037,0.4326,3,0.0212,0.6468,0,0.1009
225,2,1,2.1755,5.6865,0.3312,0.0669,0.6242,4,0.0049,0.551,1,0.0759
225,3,0,0.1326,1.7378,0.2984,0.2042,0.3931,7,0.0187,0.0477,0,0.6955
225,4,0,0.281,6.3327,0.2123,0.1626,0.493,1,0.0766,0.1715,0,0.3313
225,5,1,1.5894,1.3831,0.0831,0.0118,0.3178,3,0.0298,0.71,1,0.1895
225,6,0,0.1077,0.7568,0.0236,0.0548,0.3858,4,0.0191,0.7963,1,0.5705
225,7,0,1.8581,0.0058,0.4399,0.1442,0.0966,3,0.0105,0.1497,1,0.2706
225,8,2,4.3823,0.4712,0.4815,0.0031,0.7601,2,0.2761,0.6737,0,0.2513
225,9,1,2.3463,2.0664,0.4176,0.076,0.723,2,0.0157,0.8154,0,0.2319
225,10,0,0.1393,0.6723,0.2428,0.0454,0.9158,7,0.0714,0.8265,1,0.261
225,11,0,0.6456,1.1644,0.3362,0.0147,0.3315,7,0.0043,0.5154,1,0.3827
225,12,1,1.6593,0.1345,0.1645,0.1191,0.9286,2,0.0044,0.3443,0,0.3152
225,13,0,0.184,0.1767,0.1071,0.186,0.5041,6,0.1411,0.7986,0,0.4083
225,14,0,0.9791,1.1051,0.3406,0.0582,0.5689,6,0.0413,0.2219,1,0.5334
225,15,1,0.8931,0.1569,0.8291,0.1337,0.4509,2,0.0444,0.4544,0,0.2476
225,16,1,2.0699,1.8317,0.4187,0.0718,0.0691,1,0.1366,0.0924,0,0.2651
225,17,1,0.864,0.0817,0.4408,0.0069,0.5312,3,0.0172,0.6198,1,0.7849
225,18,0,1.2694,0.2766,0.5137,0.0042,0.5173,3,0.0333,0.8079,0,0.1117
225,19,1,3.3907,2.0113,0.2718,0.0312,0.7674,3,0.2978,0.1133,0,0.3881
226,0,0,0.1065,0.6198,0.0896,0.1683,0.861,2,0.0177,0.2043,0,0.674
226,1,0,0.5622,0.4611,0.1476,0.0741,0.1339,2,0.3067,0.5518,1,0.4596
226,2,1,0.0595,0.7904,0.5447,0.1318,0.7063,4,0.0353,0.8544,0,0.4736
226,3,0,0.953,2.1376,0.1116,0.0309,0.8792,5,0.0131,0.8297,0,0.1826
226,4,1,2.3789,0.9979,0.158,0.2247,0.5527,1,0.0149,0.2959,0,0.857
226,5,1,4.1956,4.8209,0.2441,0.0318,0.6118,4,0.2817,0.5803,1,0.3927
226,6,1,0.8507,0.919,0.1368,0.0964,0.0972,2,0.0095,0.0249,0,0.5025
226,7,1,5.4462,0.2942,0.217,0.1489,0.1607,5,0.0207,0.0506,0,0.5768
226,8,1,0.025,3.3142,0.2981,0.2579,0.4852,2,0.0272,0.2799,1,0.3237
226,9,0,2.9867,1.8044,0.2035,0.1101,0.9417,4,0.2207,0.2043,0,0.4741
226,10,1,4.1778,1.9878,0.4052,0.1079,0.6825,6,0.0598,0.0146,1,0.1848
226,11,1,1.568,1.5887,0.7492,0.1894,0.8572,1,0.0396,0.3297,1,0.1477
226,12,1,3.8214,0.7205,0.6787,0.0155,0.4765,1,0.0083,0.0337,0,0.1521
226,13,2,2.6305,3.5878,0.0963,0.1209,0.935,1,0.088,0.4734,0,0.34
226,14,1,2.9877,3.0576,0.359,0.1164,0.5064,3,0.0985,0.4993,0,0.3389
226,15,1,2.6572,1.7371,0.5585,0.0306,0.7427,3,0.0243,0.6553,1,0.5104
226,16,2,2.7653,2.3618,0.4227,0.072,0.3722,7,0.0211,0.3356,0,0.1213
226,17,2,0.4362,4.8139,0.4026,0.137,0.1597,6,0.013,0.1316,0,0.2525
226,18,0,1.2389,0.1108,0.4136,0.0514,0.8271,6,0.1214,0.7015,1,0.2573
226,19,1,3.3484,0.9458,0.1934,0.0281,0.1259,1,0.0366,0.1726,0,0.1981
227,0,0,0.5654,0.4326,0.0393,0.0314,0.2352,5,0.0151,0.384,1,0.0839
227,1,0,0.6786,0.6752,0.5612,0.1046,0.0281,1,0.1217,0.915,0,0.0834
227,2,2,2.7967,2.2759,0.3043,0.1639,0.0713,5,0.3433,0.729,0,0.4242
227,3,1,1.2277,0.0424,0.4465,0.0282,0.5294,6,0.0229,0.523,1,0.4381
227,4,1,1.2734,3.4663,0.4286,0.0905,0.3229,5,0.0681,0.1883,0,0.4734
227,5,1,3.1108,1.8001,0.0737,0.041,0.5073,5,0.0577,0.1738,0,0.3642
227,6,2,0.7636,6.1195,0.3752,0.1908,0.9168,5,0.0132,0.9682,1,0.438
227,7,0,0.5868,0.2316,0.2795,0.0062,0.2808,6,0.1788,0.8296,1,0.2253
227,8,1,1.0664,7.0382,0.255,0.017,0.6899,5,0.0485,0.9327,0,0.39
227,9,1,0.466,5.1208,0.2344,0.0114,0.6888,7,0.0166,0.818,0,0.6469
227,10,0,1.5419,1.7464,0.1686,0.023,0.6447,2,0.0183,0.7072,0,0.5987
227,11,2,1.9385,0.0907,0.3651,0.294,0.8526,3,0.0368,0.4939,0,0.4012
227,12,1,0.3833,2.7314,0.3832,0.0164,0.9335,1,0.1246,0.5039,0,0.3351
227,13,2,1.2027,3.1451,0.2821,0.1606,0.8318,7,0.1539,0.1904,0,0.231
227,14,0,0.1739,1.0255,0.2996,0.0213,0.912,1,0.0052,0.0669,0,0.0594
227,15,1,0.2098,1.2395,0.6336,0.0492,0.4924,1,0.1488,0.0579,1,0.1457
227,16,1,1.2276,0.5825,0.4566,0.2359,0.5121,4,0.034,0.8337,0,0.1591
227,17,2,4.6271,2.0446,0.2985,0.0314,0.5534,5,0.0278,0.9619,1,0.1945
227,18,1,0.8479,0.4024,0.4583,0.023,0.2354,2,0.0621,0.2308,0,0.242
227,19,2,9.5377,2.0282,0.06,0.018,0.1713,6,0.0311,0.1763,1,0.486
228,0,1,7.5533,0.4973,0.3746,0.0218,0.4415,5,0.0873,0.2132,1,0.3961
228,1,0,0.6705,0.4734,0.2159,0.0697,0.3872,7,0.0065,0.3996,1,0.6295
228,2,1,7.0002,0.4906,0.2407,0.0244,0.1547,6,0.0127,0.6895,0,0.4742
228,3,1,0.3262,0.2851,0.6402,0.0099,0.7908,1,0.0528,0.6942,1,0.4371
228,4,1,1.0454,0.3611,0.1801,0.3746,0.0921,3,0.0246,0.5532,0,0.5414
228,5,1,2.7053,0.9935,0.2651,0.0598,0.7106,2,0.0097,0.7725,1,0.7947
228,6,0,0.5989,0.1847,0.2836,0.0383,0.0995,4,0.0678,0.854,1,0.1278
228,7,1,0.1184,2.5464,0.4867,0.0447,0.7848,5,0.0675,0.4576,1,0.7575
228,8,0,0.693,0.3794,0.4706,0.0705,0.1414,1,0.0246,0.1404,0,0.6813
228,9,0,0.3886,1.0055,0.1481,0.0277,0.0749,1,0.0086,0.399,1,0.6586
228,10,1,0.5895,0.9642,0.245,0.0433,0.7652,1,0.1221,0.662,0,0.3844
228,11,0,1.2009,1.1612,0.0852,0.1031,0.7254,5,0.0482,0.2587,0,0.781
228,12,0,0.5321,0.2832,0.0806,0.0582,0.2749,5,0.1494,0.0951,0,0.1768
228,13,1,3.5592,0.8026,0.3525,0.2921,0.4523,3,0.177,0.0053,1,0.4688
228,14,1,0.8387,0.9167,0.4559,0.0593,0.4454,4,0.0188,0.6477,1,0.0453
228,15,0,0.9144,0.3217,0.1551,0.0231,0.5792,6,0.0103,0.147,1,0.6182
228,16,2,1.8822,0.258,0.2226,0.0417,0.1803,6,0.1537,0.1382,0,0.3253
228,17,1,0.1666,4.9985,0.156,0.0972,0.9417,1,0.051,0.1858,1,0.631
228,18,1,2.4823,2.039,0.0228,0.0455,0.4877,1,0.034,0.6151,1,0.3971
228,19,1,1.0271,1.5657,0.1734,0.0368,0.2294,6,0.2843,0.7748,1,0.3373
229,0,2,4.2499,3.7788,0.2665,0.0318,0.3784,5,0.0267,0.8301,0,0.3939
229,1,2,0.0531,1.141,0.1238,0.345,0.8089,1,0.0806,0.4681,0,0.2416
229,2,2,0.9974,1.5048,0.2542,0.1995,0.4065,1,0.033,0.0038,0,0.2747
229,3,1,2.7086,1.3552,0.1644,0.0148,0.8693,1,0.0819,0.3251,0,0.6752
229,4,0,0.491,0.1039,0.6328,0.0745,0.7748,1,0.0723,0.4015,0,0.4387
229,5,1,1.3369,4.784,0.1508,0.0283,0.8803,1,0.0942,0.1987,1,0.6861
229,6,1,1.3593,0.577,0.1595,0.0797,0.9502,1,0.1057,0.8064,1,0.2892
229,7,1,1.6345,0.656,0.3235,0.0071,0.3443,6,0.0201,0.1674,1,0.6328
229,8,2,0.7415,1.9303,0.6904,0.0746,0.9782,1,0.069,0.9417,1,0.0418
229,9,0,0.9435,0.4107,0.2371,0.0285,0.236,1,0.0779,0.5576,0,0.0929
229,10,1,1.6983,2.9356,0.2071,0.0077,0.7213,3,0.0165,0.3455,0,0.6481
229,11,0,0.5336,1.138,0.1518,0.0042,0.4251,1,0.0621,0.1359,1,0.0995
229,12,3,8.699,0.3022,0.614,0.0465,0.2234,4,0.0179,0.4613,0,0.0731
229,13,0,0.1843,0.309,0.1448,0.0402,0.4591,7,0.1285,0.487,0,0.4429
229,14,3,10.9895,3.59,0.1361,0.0049,0.3207,5,0.0202,0.6867,0,0.2115
229,15,2,1.548,0.926,0.3166,0.188,0.3336,4,0.0637,0.8197,0,0.52
229,16,1,0.4726,0.492,0.3584,0.071,0.2695,5,0.0119,0.9391,1,0.4242
229,17,1,1.0618,0.215,0.1528,0.1046,0.8129,6,0.0115,0.0744,1,0.1682
229,18,3,5.7978,2.6005,0.233,0.1492,0.319,1,0.3768,0.1573,1,0.3155
229,19,2,1.6507,1.2908,0.4853,0.0596,0.903,3,0.0295,0.8884,0,0.3983
230,0,1,3.1852,0.9218,0.2214,0.0062,0.2169,2,0.0603,0.6475,0,0.306
230,1,1,5.3842,0.0862,0.1715,0.0176,0.0683,6,0.0075,0.4551,0,0.1652
230,2,1,3.5254,1.6935,0.3723,0.1106,0.0688,3,0.031,0.6415,0,0.2815
230,3,2,6.1483,0.2033,0.2155,0.1152,0.6647,1,0.0216,0.0343,1,0.3447
230,4,2,2.4942,2.1435,0.2653,0.0151,0.4818,3,0.1207,0.3938,0,0.0255
230,5,1,3.9602,1.1398,0.2653,0.0305,0.4311,6,0.0081,0.6438,0,0.8346
230,6,1,2.6608,1.0495,0.2277,0.1032,0.7332,5,0.0407,0.8548,1,0.8845
230,7,1,2.9572,1.4228,0.3595,0.1289,0.3925,5,0.0247,0.5004,0,0.6059
230,8,1,1.4842,1.0595,0.0416,0.2041,0.9871,7,0.0108,0.6273,1,0.469
230,9,1,0.6742,1.9354,0.4367,0.1074,0.2791,3,0.2031,0.8125,0,0.3081
230,10,1,0.0847,3.9066,0.4546,0.0809,0.1237,5,0.0421,0.4167,1,0.4283
230,11,2,0.8242,6.8802,0.0771,0.1216,0.654,7,0.0338,0.245,0,0.1356
230,12,2,4.3581,1.4979,0.1583,0.1363,0.09,5,0.025,0.5038,1,0.4384
230,13,2,3.129,3.0527,0.1575,0.0594,0.5348,6,0.1306,0.9886,1,0.2752
230,14,0,0.4523,0.1273,0.0432,0.2182,0.6213,2,0.0227,0.7528,1,0.2896
230,15,0,2.8402,0.0959,0.1405,0.0259,0.1859,4,0.1412,0.5721,1,0.4419
230,16,1,0.4126,0.2048,0.2546,0.1772,0.4091,4,0.0191,0.1445,0,0.7634
230,17,2,4.8709,1.141,0.4913,0.0134,0.778,1,0.0116,0.1632,1,0.312
230,18,0,1.2444,1.334,0.5208,0.0766,0.5999,5,0.0382,0.0938,0,0.7299
230,19,2,2.1122,0.6714,0.2275,0.3564,0.5079,2,0.0898,0.6311,0,0.2689
231,0,1,0.8044,4.0703,0.0918,0.0235,0.6243,3,0.0184,0.36,0,0.6465
231,1,0,0.3223,0.1795,0.3548,0.0958,0.8911,4,0.0581,0.448,0,0.5552
231,2,0,0.3465,1.0793,0.1777,0.1324,0.4726,1,0.0167,0.058,0,0.1494
231,3,1,0.2127,0.2516,0.2003,0.0597,0.0687,5,0.0205,0.6124,0,0.4813
231,4,2,1.4016,0.0082,0.1309,0.0964,0.8178,7,0.151,0.698,0,0.5619
231,5,2,0.4404,3.1311,0.5214,0.2554,0.2679,1,0.0528,0.7583,0,0.2451
231,6,2,3.8826,2.1,0.3183,0.0333,0.1334,4,0.0253,0.0325,1,0.2498
231,7,3,4.5994,0.7252,0.2505,0.1906,0.6289,3,0.0156,0.2257,0,0.1907
231,8,2,5.164,0.9088,0.2419,0.2299,0.2769,7,0.0114,0.6752,0,0.1481
231,9,1,3.1476,0.4799,0.1097,0.0118,0.966,2,0.0121,0.404,0,0.8042
231,10,1,2.8394,1.3297,0.4559,0.0138,0.5909,7,0.1955,0.4518,1,0.341
231,11,1,1.8141,2.061,0.5927,0.0135,0.8337,5,0.0922,0.8292,1,0.4944
231,12,0,0.3317,1.0968,0.5714,0.0701,0.2157,1,0.0134,0.0114,0,0.7391
231,13,1,2.8331,1.262,0.3985,0.0194,0.554,4,0.0029,0.479,0,0.5474
231,14,2,3.5125,1.0626,0.4794,0.0388,0.2681,1,0.0287,0.0818,0,0.1517
231,15,2,8.4295,0.5841,0.1604,0.0343,0.0716,6,0.0626,0.66,1,0.4185
231,16,2,2.6185,0.0973,0.3863,0.3338,0.116,2,0.0797,0.3435,1,0.2635
231,17,1,0.3109,1.5565,0.1142,0.1214,0.8804,4,0.014,0.0535,0,0.4613
231,18,2,3.6585,1.0898,0.0581,0.2584,0.0139,2,0.0622,0.9642,0,0.2925
231,19,1,0.552,0.325,0.4537,0.214,0.4944,2,0.0643,0.4918,0,0.221
232,0,1,0.6458,0.3967,0.1611,0.0503,0.8698,3,0.0296,0.8531,0,0.3358
232,1,0,1.1896,0.407,0.1057,0.0207,0.6362,7,0.012,0.8562,0,0.3272
232,2,1,2.4597,0.7868,0.3064,0.1477,0.5439,2,0.0458,0.3861,1,0.2645
232,3,0,0.9478,1.2045,0.418,0.0345,0.3875,4,0.0616,0.5755,1,0.5453
232,4,0,0.5166,0.5259,0.0611,0.0204,0.9242,3,0.0154,0.9193,1,0.2157
232,5,0,2.2079,0.0613,0.1497,0.0588,0.45,3,0.0154,0.0294,0,0.2332
232,6,1,0.6361,0.0096,0.1391,0.088,0.9028,2,0.0684,0.1916,0,0.338
232,7,0,1.2471,0.4079,0.3015,0.142,0.1229,2,0.0706,0.7178,1,0.2419
232,8,1,1.5433,1.3892,0.6217,0.4755,0.0457,3,0.0039,0.811,0,0.4782
232,9,0,1.0827,0.5614,0.4826,0.1028,0.6738,5,0.1189,0.0379,1,0.2939
232,10,1,1.9106,1.4439,0.3591,0.0081,0.1354,6,0.1017,0.4597,0,0.504
232,11,1,3.077,0.303,0.0747,0.0306,0.2121,4,0.0888,0.7421,0,0.7246
232,12,0,1.9611,0.5222,0.178,0.0223,0.1343,4,0.1017,0.435,1,0.3527
232,13,1,0.6084,1.7498,0.2426,0.0855,0.6864,1,0.0183,0.2836,0,0.0893
232,14,1,3.1898,1.8283,0.2538,0.2189,0.2162,1,0.0172,0.2003,0,0.2349
232,15,0,1.3226,0.711,0.1105,0.068,0.1499,6,0.0131,0.3315,1,0.0757
232,16,0,0.2027,0.7284,0.0542,0.0,0.2613,6,0.0226,0.4687,1,0.7693
232,17,1,2.1433,2.1695,0.2069,0.0156,0.9239,5,0.0211,0.2681,0,0.2987
232,18,1,1.0521,3.2378,0.1668,0.0973,0.5111,4,0.0655,0.4735,0,0.3028
232,19,1,1.7398,1.0675,0.2241,0.015,0.2603,4,0.0496,0.2775,1,0.4261
233,0,0,0.4117,1.4664,0.3775,0.0341,0.3822,4,0.1275,0.7814,0,0.1076
233,1,0,1.0198,2.8333,0.0859,0.1304,0.0517,6,0.046,0.0621,1,0.6414
233,2,2,6.3614,3.0895,0.2779,0.2128,0.2186,6,0.0196,0.7457,0,0.5505
233,3,0,0.8822,2.0652,0.0457,0.0172,0.3353,1,0.0527,0.2022,1,0.8081
233,4,0,0.1028,0.1748,0.1028,0.01,0.9027,7,0.023,0.403,0,0.6489
233,5,0,0.1939,2.9116,0.1811,0.2043,0.1893,5,0.0108,0.5605,1,0.3091
233,6,1,1.2122,1.841,0.0617,0.1356,0.7738,1,0.1984,0.0868,0,0.2126
233,7,0,2.1875,1.341,0.075,0.0245,0.5796,3,0.0201,0.899,1,0.2791
233,8,0,1.5172,0.0446,0.1979,0.0418,0.6523,6,0.0173,0.5905,0,0.2118
